video_id,comment
apqe_u3VJQ4,"Nhạc giờ này lại tắt
Phố thức cùng đèn đường hiu hắt
Có chút mưa bay qua mi mắt
Rồi thì ai đưa em về đêm nay

Giờ này còn trên phố
Có mấy đôi thì thầm nhỏ to
Tíu tít và chạy về đâu đó
Giờ thì ai đưa em về đêm nay

[Refrain: TIA]
Tim em đau nhiều rồi
Chân em đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi

Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay

[Chorus]
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà

La la la
La la la
La la la
Ai đưa em về
La la la
La la la
La la la
Không ai đưa em về

[Rap 1: Lê Thiện Hiếu]
Làm việc from 9 to 5
Tan ca thật mỏi mệt em biết về cùng ai?
Đường về tuyệt nhiên là không khó
Nhưng mà có lẽ sự cô đơn sẽ khiến đôi chân em mỏi đó, oh
Em đi đâu xa lên anh đưa về nha
Đừng về 1 mình vì đường nhiều người qua
Không đi quá vội, anh đây sẽ đợi
Vì dừng bao nhiêu lần đèn đỏ chỉ khiến anh vui thôi

[Refrain: TIA]
Tim em đau nhiều rồi
Chân em đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi
Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay

[Chorus]
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà

Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà

Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao
không có ai Đưa em đi về nhà

La la la
La la la
La la la
Ai đưa em về
La la la
La la la
La la la
Không ai đưa em về"
apqe_u3VJQ4,I now in low cortisol
apqe_u3VJQ4,"well, my cortisol went negative when this is played"
apqe_u3VJQ4,"51.930M
+174k"
apqe_u3VJQ4,The title got changed
apqe_u3VJQ4,this song has lowered my cortisol exponentially
apqe_u3VJQ4,how can this song become popular again:)))?
apqe_u3VJQ4,chúc mừng vì từ 1 bài hát về 6 năm trước giờ đã trở thành 1 bài hát nổi trên tiktok 2026 và có nhiều cộng đồng Việt Nam và cả nước ngoài ủng hộ mãnh liệt 😘✨❤‍🩹
apqe_u3VJQ4,Lower you're cortisol ☯️
apqe_u3VJQ4,2026 listening from Phils
apqe_u3VJQ4,This song is so LOW CORTISOL 🥰
apqe_u3VJQ4,Am I the only who didn't notice the (low cortisol song)? 😭
apqe_u3VJQ4,This is a very very NICE low cortisol song and I love it so much❤
apqe_u3VJQ4,Low crotisol=))
apqe_u3VJQ4,Người mỹ còn nhiều hơn người việt nữa😭😭😭😊
apqe_u3VJQ4,its not myth
apqe_u3VJQ4,low cortisol
apqe_u3VJQ4,Cotisol
apqe_u3VJQ4,low cotisol hahahhaha
apqe_u3VJQ4,0:36
apqe_u3VJQ4,Đêm nay sẽ rất dài 🥵 🐧
apqe_u3VJQ4,sao lại 6 năm trước cơ à
apqe_u3VJQ4,Low cortisol
apqe_u3VJQ4,Im Filipino i love this song so much.. Keep making songs like this even though i don't understand but i love the melody the soul of the song so much.. ❤
apqe_u3VJQ4,"this song is really make my cortisol lower, thank you for creating this beautiful song."
apqe_u3VJQ4,ไม่รู้ความหมายเพลงแต่ฟังแล้วรู้สึกว่าน่ารัก
apqe_u3VJQ4,6 năm rồi vẫn lên hạng lại kìa quá dữ
apqe_u3VJQ4,meaning of low cortisol level
apqe_u3VJQ4,My beautiful low cortisol Agnes Tachyon~❤
apqe_u3VJQ4,Ts makes my cortisol low♥️🩹
apqe_u3VJQ4,Jangan marah kenanglah
apqe_u3VJQ4,[Insert-Gif:(Agnes_Tachyon_dancing-loop)]
apqe_u3VJQ4,0:40 Loh Mas Gibran??
apqe_u3VJQ4,"1,25x speed much closer to the meme"
apqe_u3VJQ4,Name wasn't necessary btw
apqe_u3VJQ4,I love this song 🎵 ❤️
apqe_u3VJQ4,"Posted 6yrs ago, and 2026 it popular, what??"
apqe_u3VJQ4,We are lowering cortisol with this one ✌️
apqe_u3VJQ4,6 năm sau thì nó trở nên hot🔥🔥🔥🔥
apqe_u3VJQ4,"""Low Cortisol Song"" luôn =)))"
apqe_u3VJQ4,"Umm, while I came because of the trend
reading the lyrics, this is actually a really sad
and heartfelt song.. 💔🩹😞"
apqe_u3VJQ4,Bây h toàn ng nc ngoài bl :))
apqe_u3VJQ4,"""low cortisol"" 🤑🤑🤑🤑🤑"
apqe_u3VJQ4,Ai từ vd của ô Nam qua hg mn
apqe_u3VJQ4,Ủa sao tự nhiên nổi v🤡
apqe_u3VJQ4,0:55 apply 1.25x speed it is very similar to low cortisol!
apqe_u3VJQ4,I love this song
apqe_u3VJQ4,"High cortisol 🤬😡

Low cortisol 💆"
apqe_u3VJQ4,Giờ ở đâu cũng có bài này😂
apqe_u3VJQ4,Biết ông từ ko
apqe_u3VJQ4,0:55
apqe_u3VJQ4,"High cortisol 0:56, Low cortisol 0:57
Maybe there are many Indonesian people here"
apqe_u3VJQ4,Bro wat you guys changed the name to low cortisol lol
apqe_u3VJQ4,Who is  here from Gelnox's meme 😂😂
apqe_u3VJQ4,Bluan toàn người nước ngoài😭
apqe_u3VJQ4,Low cortisol viral in indonesian😭🗿
apqe_u3VJQ4,2026 xin chào
apqe_u3VJQ4,"High cortisol ❌️
Low cortisol ✅️"
apqe_u3VJQ4,Viral TikTok🎉🎉
apqe_u3VJQ4,Có ai nghe 1.25x ko cx hay phết🎉
apqe_u3VJQ4,"For who dont know the theme, it about a girl and a guy and the girl and a guy keep remember the memories"
apqe_u3VJQ4,"Lyrics 

Nhạc giờ này lại tắt
Phố thức cùng đèn đường hiu hắt
Có chút mưa bay qua mi mắt
Rồi thì ai đưa em về đêm nay?
Giờ này còn trên phố
Có mấy đôi thì thầm nhỏ to
Tíu tít và chạy về đâu đó
Rồi thì ai đưa em về đêm nay?
Tim em
Đau nhiều rồi
Chân em
Đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi
Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay?
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà?
La-la-la
La-la-la
La-la-la
Ai đưa em về?
La-la-la
La-
La-la-la
Không ai đưa em về
Let me take you home baby
Làm việc from nine to five
Tan ca thật mỏi mệt em biết về cùng ai?
Đường về tuyệt nhiên là không khó
Nhưng mà có lẽ sự cô đơn sẽ khiến đôi chân em mỏi đó, oh
Em đi đâu xa lên anh đưa về nha?
Đừng về một mình vì đường nhiều người qua
Không đi quá vội
Anh đây sẽ đợi
Vì dừng bao nhiêu lần đèn đỏ chỉ khiến anh vui thôi
Tim em
Đau nhiều rồi
Chân em
Đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi
Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay?
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà
La-la-la
La-la-la
La-la-la
Ai đưa em về?
La-la-la
La-
La-la-la
Không ai đưa em về
Con phố ngoài kia cũng nhớ rằng
Em đi qua nơi đây biết bao lần
Và ai cũng nhạt dần
Chẳng còn đúng hẹn những nơi em dừng chân oh babe
Đêm nay sẽ thật dài
Anh biết giờ em đang cảm thấy mỗi bước em đi thật mệt nhoài
Vì sương rơi đêm lạnh đầy
Vậy thì sao em không để anh đưa em về nhà trong đêm nay?
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà
La-la-la
La-la-la
La-la-la
Ai đưa em về?
La-la-la
La-
La-la-la
Không ai đưa em về"
apqe_u3VJQ4,Bài hát này đã năm tuổi.
apqe_u3VJQ4,"A huge burst of TIA, I feel like my low cortisol is dropping, is anyone listening to this song? Raise your hands!"
apqe_u3VJQ4,When your cortisol is lowering
apqe_u3VJQ4,Agnes Tachyon song is Vietnamese??? 
apqe_u3VJQ4,❤️❤️❤️
apqe_u3VJQ4,What?! This song is 6yo?!
apqe_u3VJQ4,I can just feel my cortisol lowering 🤌🤌
apqe_u3VJQ4,My dophamine are releasing now (also lowering cortisol)
apqe_u3VJQ4,0:46 low cortisol part
apqe_u3VJQ4,I losten to this song to lower my cortisol
apqe_u3VJQ4,My cortisol is dropping to the negatives after listening to this song
apqe_u3VJQ4,He created the peaked song of all time❤️‍🩹🔥
apqe_u3VJQ4,why does it have low cortisol song in the title???😭
apqe_u3VJQ4,❤
apqe_u3VJQ4,"READY OR NOT, HERE I COME!"
apqe_u3VJQ4,Low Cortisol very good
apqe_u3VJQ4,This song genuinely makes me feel calm and happy idk why 😭
apqe_u3VJQ4,hiện tượng mạng khác gì hồi covid bài của chị min đâu nhỉ :D
apqe_u3VJQ4,❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉
apqe_u3VJQ4,Searching Low Cortisol Song was best decision of my life 😺🥀
apqe_u3VJQ4,my cortisol went low ☘️💚
apqe_u3VJQ4,oh they changed the title too wow
apqe_u3VJQ4,0:48
apqe_u3VJQ4,Một bài hát hay và tao nhã quá 🗿👍
apqe_u3VJQ4,Tachyon brought me here ✌️
apqe_u3VJQ4,low cortisol😂😂😂
apqe_u3VJQ4,Low Cortisol 🥀
apqe_u3VJQ4,Your my crush im from phillipines your song is my favorite
apqe_u3VJQ4,10 điểm không có nhưng nghe thư giản sau kì thi áp lực thật low cortisol
apqe_u3VJQ4,Không lỗi thời lun
apqe_u3VJQ4,they changed the TITLE
apqe_u3VJQ4,Nice song form Thailand 🙏🙏
apqe_u3VJQ4,low cortisol dance 😮
apqe_u3VJQ4,"51.756M
+136k"
apqe_u3VJQ4,Agnes Uma
apqe_u3VJQ4,"51.620M
+120k so vs hqua
+949k so vs tuần trc
Số hqua"
apqe_u3VJQ4,Quien vino acá por jujutsu shenanigans
apqe_u3VJQ4,3:20 h mới để ý có ông Nam bartender bên Quyen & Nam station :))
apqe_u3VJQ4,"hạc giờ này lại tắt
Phố thức cùng đèn đường hiu hắt
Có chút mưa bay qua mi mắt
Rồi thì ai đưa em về đêm nay
Giờ này còn trên phố
Có mấy đôi thì thầm nhỏ to
Tíu tít và chạy về đâu đó
Rồi thì ai đưa em về đêm nay
Tim em đau nhiều rồi
Chân em đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi
Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà
La la la la
La la la
Ai đưa em về
La la la
La la
Không ai đưa em về
Let me take you home baby
Làm việc from nine to five
Tan ca thật mỏi mệt
Em biết về cùng ai
Đường về tuyệt nhiên là không khó
Nhưng mà có lẽ sự cô đơn
Sẽ khiến đôi chân em mỏi đó, oh
Em đi đâu xa
Lên anh đưa về nha
Đừng về một mình
Vì đường nhiều người qua
Không đi quá vội, anh đây sẽ đợi
Vì dừng bao nhiêu lần đèn đỏ
Chỉ khiến anh vui thôi
Tim em đau nhiều rồi
Chân em đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi
Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà
La la la la
La la la
Ai đưa em về
La la la
La la
Không ai đưa em về
Con phố ngoài kia cũng nhớ rằng
Em đi qua nơi đây biết bao lần
Và ai cũng nhạt dần
Chẳng còn đúng hẹn
Những nơi em dừng chân
Oh babe
Đêm nay sẽ thật dài
Anh biết giờ đây em đang cảm thấy
Mỗi bước em đi thật mệt nhoài
Vì sương rơi đêm lạnh đầy
Vậy thì sao em không để anh
Đưa em về nhà trong đêm nay
Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back, back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai
Đưa em đi về nhà
La la la la
La la la
Ai đưa em về
La la la
La la
Không ai đưa em về

😃tôi rất gảnh dee viết😩❤‍🔥"
apqe_u3VJQ4,Kuon
apqe_u3VJQ4,本家更にlow cortisolじゃん
apqe_u3VJQ4,Viet duh uy ey he
apqe_u3VJQ4,00:45
apqe_u3VJQ4,Take my back my home nice
apqe_u3VJQ4,1.5x for maximum decortisol experience
apqe_u3VJQ4,Can I get a heart? 😢
apqe_u3VJQ4,"Tôi đến từ Việt Nam và tôi đi từ Philippines, có rất nhiều người Philippines đang nhảy theo bài hát này, bài hát này nổi tiếng quá 🤩🤩🤩"
apqe_u3VJQ4,"Người nước ngoài chỉ có thể đọc bài Low Cortisol Song ở quốc gia của bạn, nếu bạn đọc hẳn như vậy nhiều người Việt Nam sẽ tức giận vì nghi các bạn ăn cắp bài hát và đổi thành tên mới, cho nên ""Đừng xúc phạm nước chúng tôi nếu không hậu quả khó lường đấy"" [•~•]"
apqe_u3VJQ4,got a vietnamise friend.  showed him the meme and He told me he listened to this song before whihc is how I discovered this banger.
apqe_u3VJQ4,Anyone 2026 😛
apqe_u3VJQ4,1:50 this line🔥
apqe_u3VJQ4,Make the speed 1.25x so its accurate
apqe_u3VJQ4,This reduce my cortisol
apqe_u3VJQ4,imagine the song from the meme you always found in internet suddenly visit you in recommendation page.
apqe_u3VJQ4,nghe có trend là mò nghe lại=))))))
apqe_u3VJQ4,Low coristol
apqe_u3VJQ4,Mambo low cortisol
apqe_u3VJQ4,low cortisol ahhh
apqe_u3VJQ4,U=MA
apqe_u3VJQ4,1:56 Ôi anh Nam =Đ
apqe_u3VJQ4,"nhạc hay vl, còn ai xem không điểm danh :))"
apqe_u3VJQ4,literally low cortisol
apqe_u3VJQ4,"0:36 *Nhờ cái Trend Low cortisol*
*Mà nhạc này vươn tầm quốc tế.*"
apqe_u3VJQ4,Hay quá chị ơi
apqe_u3VJQ4,🔥❤️‍🔥100tr th6
apqe_u3VJQ4,nhìn kìa người pha chế đó quen không
apqe_u3VJQ4,OLD PEAKK SONG NGL✌
apqe_u3VJQ4,what is that ringtone song at the end?
apqe_u3VJQ4,Pookie Bear đưa tôi tới đây.
apqe_u3VJQ4,ymar iluu duu ve zail2 delete
apqe_u3VJQ4,"dawm, 6 năm rồi sao😭😭"
apqe_u3VJQ4,Nhạc 6 năm trc h nổi quá tr lun ^^❤
apqe_u3VJQ4,Like if you feel Low cortisol 🗿
apqe_u3VJQ4,I have low cortisol watching this 🩹❤‍🩹
apqe_u3VJQ4,"Soothing.
Stress removing
Cortisol lowering.."
apqe_u3VJQ4,I love this song so much!!
apqe_u3VJQ4,Lagu asli dari low cortisol meme : Tia ai dua em ve
apqe_u3VJQ4,Memes aside this is a fire song.
apqe_u3VJQ4,take me back back home~
apqe_u3VJQ4,🐧 1:58 oh ai mà quen thế nhỉ🤓☝️
apqe_u3VJQ4,kesini karna meme ☝️☝️
apqe_u3VJQ4,Vengo por el edit de Takaba y kenjaku bailando ✋️🧐🤚
apqe_u3VJQ4,Tôi không thể tin được là sau 6 năm nó đã trở lại và vẫn tuyệt vời như trước😭
apqe_u3VJQ4,YEYYY CHANGED LOW CORTİSOL SONG😂😅
apqe_u3VJQ4,damn this music is so good and meme too
apqe_u3VJQ4,"""low cortisol"" ahhhh song"
apqe_u3VJQ4,"This brings me back to when I was in the Vietnam War, stationed at FOB-2 Kon Tum Command Control Central. I was One-Zero of Recon Team Maryland and led them on operations over the border to sabotage and perform strategic reconnaissance on the Ho Chi Minh trail. I remember the good times I had with the Nung personnel that were assigned to my reconnaissance element, and the other American men attached the 5th Special Forces Group."
apqe_u3VJQ4,Okay
apqe_u3VJQ4,https://youtube.com/playlist?list=PLhRrs4kQ7klveFsjbNy5LngwwG7oLdtgN all hits of vpop
apqe_u3VJQ4,Insta comments is that way 😭
apqe_u3VJQ4,Bro I was 17 in 2019
apqe_u3VJQ4,Low cortisol ✅
apqe_u3VJQ4,Low cortisol
apqe_u3VJQ4,My cortisol is lowering already
apqe_u3VJQ4,Low cortisol
apqe_u3VJQ4,Low cortisol song
apqe_u3VJQ4,My cortisol its going low
apqe_u3VJQ4,Got it why?
apqe_u3VJQ4,Vươn tầm thế giới 🥰
apqe_u3VJQ4,ตอนนี้ติดเพลงเวียดนามมากตอนนี้ในเครื่องมีเพลงเวียดนามอยู่หกเจ็ดเพลงแล้ว
apqe_u3VJQ4,low cortisol song
apqe_u3VJQ4,Ai hồi nhỏ có nghe rep toi  nè❤
apqe_u3VJQ4,Từ nhạc si tình nổi thành đưa em về tia:)
apqe_u3VJQ4,Jjs player❤
apqe_u3VJQ4,0:50
apqe_u3VJQ4,"listening to this music makes my burden disappear, is this what low cortisol feels like?"
apqe_u3VJQ4,So asthetic 🌃
apqe_u3VJQ4,Bagus👍
apqe_u3VJQ4,"100% understand 
100% vibes"
apqe_u3VJQ4,ông nam trong quyên nam station nè
apqe_u3VJQ4,The low cortisol version of the low cortisol song
apqe_u3VJQ4,"Such a peak song
lowered my cortisol levels to negative"
apqe_u3VJQ4,Ganti nama nya low cortisol song 😂
apqe_u3VJQ4,"Now I know that this is a love song, but love it so much🎀"
apqe_u3VJQ4,Listening before exam
apqe_u3VJQ4,IM LOSING CORTISOL FAST! WOW
apqe_u3VJQ4,1.20 playback speed is just perfect
apqe_u3VJQ4,W Tia🤑
apqe_u3VJQ4,Phải cảm ơn gái ngựa🐴🐴
apqe_u3VJQ4,we're so low on cortisol! how do we get it higher???
apqe_u3VJQ4,"Understanding: 0%😫
Vibing: 100😝"
apqe_u3VJQ4,"Họ đã thêm ""Low Cortisol Song"" haha"
apqe_u3VJQ4,Who's here because of the tiktok trend ?😂😂😂
apqe_u3VJQ4,Love this song! From the Philippines🇵🇭🇵🇭🇵🇭❤
apqe_u3VJQ4,"Nhạc giờ này lại tắt
Phố thức cùng đèn đường hiu hắt
Có chút mưa bay qua mi mắt
Rồi thì ai đưa em về đêm nay

Giờ này còn trên phố
Có mấy người thì thầm nhỏ to
Tíu tít và chạy về đâu đó 
Giờ thì ai đưa em về đêm nay

Tim em
Đau nhiều rồi
Chân em
Đã mỏi rồi
Đông cũng đã về rồi
Em vẫn một mình thế thôi

Đêm nay sẽ thật dài
Em cũng đã mệt nhoài
Sương rơi đêm lạnh đầy
Vậy thì ai đưa em về đêm nay

Take me back, back home
Đường về cũng chẳng có xa
Đưa em về qua ba ngã năm
Năm ngã ba là nhà
Take me back back home
Đường về cũng chẳng có xa
Đêm khuya rồi sao không có ai 
Đưa em đi về nhà
La la la
La la la
La la la
Ai đưa em về
Lalala x 3
Không ai đưa em về

Rap:
Làm việc from 9 to 5
Tan ca thật mỏi mệt em biết về cùng ai?
Đường về tuyệt nhiên là không khó
Nhưng mà có lẽ sự cô đơn sẽ khiến đôi chân em mỏi đó, oh
Em đi đâu xa lên anh đưa về nha?
Đừng về 1 mình vì đường nhiều người qua
Không đi quá vội, anh đây sẽ đợi
Vì dừng bao nhiêu lần đèn đỏ chỉ khiến anh vui thôi

Con phố ngoài kia cũng nhớ rằng,
Em đi qua nơi đây biết bao lần
Và ai cũng nhạt dần
Chẳng còn đúng hẹn những nơi em dừng chân, oh bab"
apqe_u3VJQ4,Đây là nhạc cổ đại
apqe_u3VJQ4,I'm crine folk😭😭😭😭
